country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	postcode	keywords	products	products_language	chunk	lat	long
france	agriculture_livestock	agriculture_import_export	NA	BUR-DISTRIBUTION_FRA374847-00101	BUR DISTRIBUTION	Les Mureaux	11 - 50	import-export - food and agriculture		FALSE	1991	Wholesaler	The company BUR DISTRIBUTION, is a Wholesaler, founded in 1991, which operates in the Import-export - food and agriculture industry. It is based in Les Mureaux, France.	https://ericbur.fr/	8 Rue Denis Papin 	78130	Import-export - food and agriculture	NA	NA	8	48.9797954	1.923093286695528
france	agriculture_livestock	agriculture_import_export	NA	LA-MECANIQUE-MODERNE_FRA024885-00101	LA MECANIQUE MODERNE	Feuchy	51 - 100	import-export - food and agriculture		FALSE	1957		The company LA MECANIQUE MODERNE, founded in 1957, which operates in the Import-export - food and agriculture industry. It is based in Feuchy, France.	http://www.la-mecanique-moderne.com	Allee D'Irlande 	62223	Import-export - food and agriculture	NA	NA	8	50.310014699999996	2.7973512683731645
france	agriculture_livestock	agriculture_import_export	NA	BONIFACIENNE-DE-CONGELATION_FRA622149-00101	BONIFACIENNE DE CONGELATION	Bonifacio	11 - 50	import-export - food and agriculture	Registered office	FALSE			The company BONIFACIENNE DE CONGELATION, which operates in the Import-export - food and agriculture industry. It is based in Bonifacio, France.	https://www.poissonnerie-alcools-corse.fr/	Lieu Dit Langone 	20169	Import-export - food and agriculture	NA	NA	8	41.38960490714286	9.183388612886858
france	agriculture_livestock	agriculture_import_export	NA	33-IMPORT-EXPORT_FRA593988-00101	+33 IMPORT EXPORT	Chevilly Larue	1 - 10	import-export - food and agriculture	Registered office	FALSE			The company +33 IMPORT EXPORT, which operates in the Import-export - food and agriculture industry. It is based in Chevilly Larue, France.	https://www.plus33imp-exp.fr/	3 Rue De La Corderie 	94550	Import-export - food and agriculture	NA	NA	8	48.76915091764707	2.357192280605067
france	agriculture_livestock	agriculture_import_export	NA	EUROTRADE-FISH_FRA364610-00101	EUROTRADE FISH	Marseille	1 - 10	import-export - food and agriculture		FALSE	2003	Wholesaler	The company EUROTRADE FISH, is a Wholesaler, founded in 2003, which operates in the Import-export - food and agriculture industry. It is based in Marseille, France.		13 Avenue De La Magalone 	13009	Import-export - food and agriculture	NA	NA	8	43.25062812276947	5.414458419723334
france	agriculture_livestock	agriculture_import_export	NA	MENTON-SAVEURS_FRA712936-00101	MENTON SAVEURS	Menton	1 - 10	import-export - food and agriculture	Registered office	FALSE			The company MENTON SAVEURS, which operates in the Import-export - food and agriculture industry. It is based in Menton, France.		22 Rue De Brea 	06500	Import-export - food and agriculture	NA	NA	8	43.80801285	7.479342582024887
france	agriculture_livestock	agriculture_import_export	NA	LE-PTIT-SAINTONGEAIS_FRA709616-00101	LE P'TIT SAINTONGEAIS	St Sulpice De Royan	1 - 10	import-export - food and agriculture	Registered office	FALSE			The company LE P'TIT SAINTONGEAIS, which operates in the Import-export - food and agriculture industry. It is based in St Sulpice De Royan, France.	http://www.leptitsaintongeais.fr	Rue Rudolf Diesel Zone Artisanale 	17200	Import-export - food and agriculture	NA	NA	8	45.62650025759005	-1.030323212009238
france	agriculture_livestock	agriculture_import_export	NA	SA-CAZAUX-FILS_FRA648108-00101	SA CAZAUX FILS	Esterre	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company SA CAZAUX FILS, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Esterre, France.		65120 Esterre	NA	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	NA	NA
france	agriculture_livestock	agriculture_import_export	NA	MARIANNE-EXPORT_FRA709620-00101	MARIANNE EXPORT	Belin Beliet	1 - 10	import-export - food and agriculture	Registered office	FALSE			The company MARIANNE EXPORT, which operates in the Import-export - food and agriculture industry. It is based in Belin Beliet, France.	https://www.planetglace.com/	42 Route D'Hostens 	33830	Import-export - food and agriculture	NA	NA	8	44.49586065	-0.8039688318986059
france	agriculture_livestock	agriculture_import_export	NA	AQUARIUS-DIFFUSION-SARL_FRA629570-00101	AQUARIUS DIFFUSION SARL	Remire Montjoly	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company AQUARIUS DIFFUSION SARL, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Remire Montjoly, France.		Des Cannes 	97354	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	4.905853303225809	-52.28151890113417
france	agriculture_livestock	agriculture_import_export	NA	B-DISTRIBUTION_FRA706438-00101	B DISTRIBUTION	Draguignan	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company B DISTRIBUTION, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Draguignan, France.		621 Chemin Des Incapis Zac De St Hermentaire 	83300	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	43.53523883573235	6.4596095085677385
france	agriculture_livestock	agriculture_import_export	NA	SARL-MOZAIQUE-DES-VINS_FRA364366-00101	SARL MOZAIQUE DES VINS	Fontès		import-export - food and agriculture		FALSE	2003	Wholesaler	The company SARL MOZAIQUE DES VINS, is a Wholesaler, founded in 2003, which operates in the Import-export - food and agriculture industry. It is based in Fontès, France.	http://www.mosaique-des-vins.com	Route De Cabrières 	34320	Import-export - food and agriculture	NA	NA	8	43.53721339308711	3.3533779471857357
france	agriculture_livestock	agriculture_import_export	NA	SOC-DES-VINS-DE-FONTFROIDE_FRA751640-00101	SOC DES VINS DE FONTFROIDE	Neoules	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company SOC DES VINS DE FONTFROIDE, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Neoules, France.		Chemin Rudelles 	83136	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	43.30190435	6.028149346478587
france	agriculture_livestock	agriculture_import_export	NA	THE-DDL-PARTNERSHIP_FRA609410-00101	THE DDL PARTNERSHIP	Paris	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company THE DDL PARTNERSHIP, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Paris, France.		78 Avenue Terroirs De France 	75012	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	48.84611491449389	2.3869032972124935
france	agriculture_livestock	agriculture_import_export	NA	ARVINE_FRA608269-00101	ARVINE	Pommard		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company ARVINE, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Pommard, France.		15 Route D'Autun 	21630	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	47.014191800000006	4.792215606618575
france	agriculture_livestock	agriculture_import_export	NA	STE-PARTENAIRE-DE-DISTRIBUTION_FRA595066-00101	STE PARTENAIRE DE DISTRIBUTION	Cenon	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company STE PARTENAIRE DE DISTRIBUTION, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Cenon, France.		17 Rue Cuvier Lot 1 	33150	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	44.85526505	-0.5221141344074132
france	agriculture_livestock	agriculture_import_export	NA	RAULT-SUD_FRA365636-00101	RAULT SUD	Villeneuve Les Bouloc	11 - 50	import-export - food and agriculture		FALSE	2004	Wholesaler	The company RAULT SUD, is a Wholesaler, founded in 2004, which operates in the Import-export - food and agriculture industry. It is based in Villeneuve Les Bouloc, France.	http://www.rault.com	Avenue Du Girou 	31620	Import-export - food and agriculture	NA	NA	8	43.806083900000004	1.3927310769660015
france	agriculture_livestock	agriculture_import_export	NA	ERWAN-BOURDIC_FRA362890-00101	ERWAN BOURDIC	Batz Sur Mer	1 - 10	import-export - food and agriculture		FALSE	2002	Wholesaler	The company ERWAN BOURDIC, is a Wholesaler, founded in 2002, which operates in the Import-export - food and agriculture industry. It is based in Batz Sur Mer, France.	http://www.lenatursel.com	Rue De Bretagne 	44740	Import-export - food and agriculture	NA	NA	8	47.27884325	-2.467166506596178
france	agriculture_livestock	agriculture_import_export	NA	JPF-TRADE-CONNECTION_FRA615597-00101	J.P.F. TRADE CONNECTION	Troyes		import-export - food and agriculture	Registered office	FALSE			The company J.P.F. TRADE CONNECTION, which operates in the Import-export - food and agriculture industry. It is based in Troyes, France.		45 T Chaussee Du Vouldy 	10000	Import-export - food and agriculture	NA	NA	8	48.29258695	4.085126618304557
france	agriculture_livestock	agriculture_import_export	NA	LE-TONNELET_FRA609928-00101	LE TONNELET	Bordeaux		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company LE TONNELET, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Bordeaux, France.		22 Cite Conrad 	33300	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	44.882990750000005	-0.5568152434854379
france	agriculture_livestock	agriculture_import_export	NA	SARL-CAVES-BOURDIN_FRA628513-00101	SARL CAVES BOURDIN	Bougival	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company SARL CAVES BOURDIN, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Bougival, France.		12 Avenue La Drionne 	78380	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	48.862744	2.139745445889715
france	agriculture_livestock	agriculture_import_export	NA	CARRER-VINS-SPIRITUEUX_FRA602794-00101	CARRER VINS & SPIRITUEUX	Kientzheim	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company CARRER VINS & SPIRITUEUX, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Kientzheim, France.		11 Place Du Lieutenant Dutilh 	68240	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	48.14835127597796	7.2514448801915
france	agriculture_livestock	agriculture_import_export	NA	GRIMAL-JEAN-MARIE-MARCEL_FRA019132-00101	GRIMAL JEAN MARIE MARCEL	Bouzigues	1 - 10	import-export - food and agriculture	Registered office	FALSE	1975	Wholesaler	The company GRIMAL JEAN MARIE MARCEL, is a Wholesaler, founded in 1975, which operates in the Import-export - food and agriculture industry. It is based in Bouzigues, France.	http://www.jeanmarie.fr	Avenue Louis Tudesq 	34140	Import-export - food and agriculture	NA	NA	8	43.43876725	3.603266095340489
france	agriculture_livestock	agriculture_import_export	NA	SE-DES-ETS-CENSI-SARL_FRA141000-00101	SE DES ETS CENSI SARL	Olemps	11 - 50	import-export - food and agriculture		FALSE	1986	Service Provider	The company SE DES ETS CENSI SARL, is a Service Provider, founded in 1986, which operates in the Import-export - food and agriculture industry. It is based in Olemps, France.	https://www.censi.fr/	Parc Artisanal De Malan 	12510	Import-export - food and agriculture	NA	NA	8	44.34744215770336	2.5393335385130524
france	agriculture_livestock	agriculture_import_export	NA	CHATEAU-FONTAINE-SAINT-CRIC_FRA616496-00101	CHATEAU FONTAINE SAINT CRIC	St Aignan		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company CHATEAU FONTAINE SAINT CRIC, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in St Aignan, France.		13 Saint Cric 	33126	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	44.923102150000005	-0.2793903084705483
france	agriculture_livestock	agriculture_import_export	NA	EUROTRADE-FISH_FRA364610-00101	EUROTRADE FISH	Marseille	1 - 10	import-export - food and agriculture		FALSE	2003	Wholesaler	The company EUROTRADE FISH, is a Wholesaler, founded in 2003, which operates in the Import-export - food and agriculture industry. It is based in Marseille, France.		13 Avenue De La Magalone 	13009	Import-export - food and agriculture	NA	NA	8	43.25062812276947	5.414458419723334
france	agriculture_livestock	agriculture_import_export	NA	SARL-MOZAIQUE-DES-VINS_FRA364366-00101	SARL MOZAIQUE DES VINS	Fontès		import-export - food and agriculture		FALSE	2003	Wholesaler	The company SARL MOZAIQUE DES VINS, is a Wholesaler, founded in 2003, which operates in the Import-export - food and agriculture industry. It is based in Fontès, France.	http://www.mosaique-des-vins.com	Route De Cabrières 	34320	Import-export - food and agriculture	NA	NA	8	43.53721339308711	3.3533779471857357
france	agriculture_livestock	agriculture_import_export	NA	LE-PTIT-SAINTONGEAIS_FRA709616-00101	LE P'TIT SAINTONGEAIS	St Sulpice De Royan	1 - 10	import-export - food and agriculture	Registered office	FALSE			The company LE P'TIT SAINTONGEAIS, which operates in the Import-export - food and agriculture industry. It is based in St Sulpice De Royan, France.	http://www.leptitsaintongeais.fr	Rue Rudolf Diesel Zone Artisanale 	17200	Import-export - food and agriculture	NA	NA	8	45.62650025759005	-1.030323212009238
france	agriculture_livestock	agriculture_import_export	NA	KARL-HEINZ-KRAWCZYK_FRA798633-00101	KARL HEINZ KRAWCZYK	Ste Gemme	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company KARL HEINZ KRAWCZYK, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Ste Gemme, France.		Les Bouzigues 	33580	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	44.65927115	0.08635441465143193
france	agriculture_livestock	agriculture_import_export	NA	THE-GREAT-GRAPES-TRADERS-GRAPES-SARL_FRA725925-00101	THE GREAT GRAPES TRADERS GRAPES SARL	Paris	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company THE GREAT GRAPES TRADERS GRAPES SARL, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Paris, France.		47 Rue De Richelieu 	75001	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	48.86287179919036	2.341326760132629
france	agriculture_livestock	agriculture_import_export	NA	VINSLEJEUNE_FRA612864-00101	VINS-LEJEUNE	Loupiac		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company VINS-LEJEUNE, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Loupiac, France.		9 Chemin De Hourtoye 	33410	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	44.63640867244898	-0.3004817381890236
france	agriculture_livestock	agriculture_import_export	NA	BEAULIEU-LEMSTRA_FRA600776-00101	BEAULIEU & LEMSTRA	Carcassonne		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company BEAULIEU & LEMSTRA, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Carcassonne, France.		22 Rue Longue 	11000	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	43.2077173	2.339968564221219
france	agriculture_livestock	agriculture_import_export	NA	WINESHOP_FRA612717-00101	WINESHOP	Errouville		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company WINESHOP, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Errouville, France.		26 C Rue Du Chateau 	54680	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	49.427487049999996	5.914914593692078
france	agriculture_livestock	agriculture_import_export	NA	SPAGNA-SA_FRA262965-00101	SPAGNA SA	Duttlenheim	11 - 50	food - import-export | import-export - food and agriculture	Registered office	FALSE	1937	Wholesaler	The company SPAGNA SA, is a Wholesaler, founded in 1937, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Duttlenheim, France.		3 Rue Gutenberg 	67120	Import-export - food and agriculture, Food - import-export	NA	NA	8	48.5458486	7.538627294017775
france	agriculture_livestock	agriculture_import_export	NA	DISTRIBUTION-ALIMENTAIRE-DE-VENISSIEUX_FRA280020-00101	DISTRIBUTION ALIMENTAIRE DE VENISSIEUX	Venissieux	11 - 50	food - import-export | import-export - food and agriculture	Registered office	FALSE	2000	Distributor	The company DISTRIBUTION ALIMENTAIRE DE VENISSIEUX, is a Distributor, founded in 2000, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Venissieux, France.		8 Bd I Et F Joliot Curie 	69200	Import-export - food and agriculture, Food - import-export	NA	NA	8	45.70412208992968	4.868267414384057
france	agriculture_livestock	agriculture_import_export	NA	GALY_FRA730861-00101	GALY	Lamballe	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company GALY, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Lamballe, France.		Rond Point Du Marechal Foch 	22400	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	48.4974598529412	-2.530407327651618
france	agriculture_livestock	agriculture_import_export	NA	S-T-BOISSONS_FRA718030-00101	S T BOISSONS	Cogolin	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company S T BOISSONS, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Cogolin, France.		4 Place Victor Hugo 	83310	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	43.26301263921569	6.542983696568567
france	agriculture_livestock	agriculture_import_export	NA	CHAMPAGNE-ABEL-LEPITRE_FRA611842-00101	CHAMPAGNE ABEL LEPITRE	Reims		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company CHAMPAGNE ABEL LEPITRE, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Reims, France.		Allée Du Vignoble 	51100	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	49.253407800000005	4.048339723136653
france	agriculture_livestock	agriculture_import_export	NA	ARMAVIN-SICA-SA_FRA596863-00101	ARMAVIN SICA SA	Panjas		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company ARMAVIN SICA SA, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Panjas, France.		Avenue Du Catalan 	32110	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	43.75438640888889	-0.04882480499137065
france	agriculture_livestock	agriculture_import_export	NA	SEMINAIRES-AND-WINES_FRA791552-00101	SEMINAIRES AND WINES	Noyers	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company SEMINAIRES AND WINES, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Noyers, France.		8 Place Du Marche Au Ble 	89310	Import-export - food and agriculture, Beverages - import-export	NA	NA	8	47.695155	3.9958586637107136
